1133,Georgia Institute Of Technology,Masters,3.5,157,Rejected
1134,New York University (NYU) - Courant,Masters,3.73,170,Accepted
1135,UCLA,Masters,3.96,170,Rejected
1136,Georgia Institute Of Technology,Masters,3.7,170,Rejected
1137,New York University (NYU) - Courant,Masters,3.8,167,Accepted
1138,Georgia Institute Of Technology,Masters,3.9,167,Rejected
1139,Georgia Institute Of Technology,Masters,3.96,169,Rejected
1140,Georgia Institute Of Technology,Masters,4,167,Rejected
1141,Georgia Institute Of Technology,Masters,3.5,166,Rejected
1142,Georgia Institute Of Technology,Masters,3.6,169,Rejected
1143,Georgia Institute Of Technology,Masters,3.7,170,Rejected
1144,Georgia Insititute Of Technology (Georgia Institute Of Technology),Masters,3.8,169,Rejected
1145,New York University (NYU) - Courant,Masters,3.6,169,Accepted
1146,New York University (NYU) - Courant,Masters,3.8,166,Accepted
1147,New York University (NYU) - Courant,Masters,3.8,167,Accepted
1148,University Of Texas At Austin,Masters,3.3,167,Rejected
1149,University Of Maryland (College Park),Masters,4,164,Rejected
1150,University Of Texas At Austin,Masters,3.73,165,Rejected
1151,University Of Texas At Austin,Masters,3.04,167,Rejected
1152,University Of Texas At Austin,Masters,3.64,164,Rejected
1153,University Of Texas At Austin,Masters,3.75,170,Rejected
1154,University Of Texas At Austin,Masters,3.4,170,Rejected
1155,University Of Texas At Austin,Masters,3.42,169,Rejected
1156,"University Of Maryland, College Park (UMD)",Masters,3.96,168,Rejected
1157,Northwestern University,Masters,3.92,164,Accepted
1158,Georgia Institute Of Technology,Masters,3.89,165,Accepted
1159,Georgia Institute Of Technology,Masters,3.84,170,Accepted
1160,"University Of Massachusetts, Amherst",Masters,4,166,Rejected
1161,Georgia Institute Of Technology (Gatech Georgia Institute Of Technology),Masters,3.7,169,Accepted
1162,Northwestern University,PhD,3.8,166,Rejected
1163,University Of Colorado Boulder (CU Boulder),Masters,3.3,170,Accepted
1164,University Of Illinois (UIUC),Masters,3.76,169,Rejected
1165,Georgia Institute Of Technology,Masters,3.8,168,Accepted
1166,Georgia Institute Of Technology,Masters,3.73,170,Accepted
1167,Georgia Institute Of Technology,Masters,3.9,167,Accepted
1168,Georgia Institute Of Technology,Masters,4,170,Accepted
1169,University Of Pennsylvania,PhD,3.9,158,Rejected
1170,Georgia Institute Of Technology,Masters,3.67,167,Accepted
1171,UNC Charlotte,Masters,3.53,164,Accepted
1172,SUNY Stony Brook,Masters,3.53,164,Rejected
1173,Georgia Institute Of Technology,Masters,3.86,167,Accepted
1174,Tufts University,PhD,4,170,Accepted
1175,SUNY Stony Brook,PhD,3.89,168,Rejected
1176,Oregon State University (Corvallis),PhD,3.53,164,Rejected
1177,UNC Charlotte,PhD,3.53,164,Rejected
1178,"University Of Massachusetts, Amherst",Masters,3.78,167,Rejected
1179,UCLA,Masters,3.76,169,Rejected
1180,UMass-Amherst,Masters,3.6,169,Accepted
1181,UIUC,Masters,3.82,163,Rejected
1182,"University Of Massachusetts, Amherst",Masters,3.84,168,Rejected
1183,UIUC,Masters,3.5,161,Rejected
1184,University Of Southern California,Masters,3.18,169,Rejected
1185,"University Of Massachusetts, Amherst",Masters,3.77,166,Rejected
1186,Tufts University,Masters,3.6,164,Accepted
1187,Georgia Institute Of Technology,PhD,3.65,168,Rejected
1188,UMass-Amherst,Masters,3.6,168,Accepted
1189,Johns Hopkins Bloomberg School Of Public Health,PhD,3.9,170,Rejected
1190,ASU,Masters,3.1,160,Accepted
1191,Texas State University,PhD,3.84,157,Accepted
1192,Georgia Institute Of Technology,PhD,3.7,158,Rejected
1193,Columbia University,Masters,4,170,Accepted
1194,"University Of Massachusetts, Amherst",PhD,3.6,165,Rejected
1195,UCSD,Masters,3.8,165,Accepted
1196,"University Of California, San Diego",Masters,3.98,165,Accepted
1197,Oregon State University (Corvallis),PhD,3.6,163,Rejected
1198,University Of Illinois Urbana-Champaign (UIUC),Masters,4,168,Rejected
1199,UIUC,Masters,3.95,167,Rejected
1200,University Of Illinois At Urbana-Champaign,Masters,3.5,169,Rejected
1201,"University Of Massachusetts, Amherst",Masters,3.68,170,Rejected
1202,UIUC,Masters,3.71,170,Rejected
1203,University Of Illinois At Urbana-Champaign (UIUC),Masters,3.8,170,Rejected
1204,Duke University,PhD,3.9,170,Accepted
1205,"University Of Illinois, Urbana Champaign",PhD,3.65,162,Rejected
1206,Tufts University,PhD,3.79,162,Rejected
1207,New York University (NYU) - Courant,Masters,3.63,156,Accepted
1208,Cornell,Masters,4,165,Accepted
1209,New York University (NYU) - Courant,Masters,4,170,Accepted
1210,UMass-Amherst,Masters,3.43,170,Rejected
1211,Duke University,Masters,4,170,Accepted
1212,University Of Toronto,Masters,4,170,Rejected
1213,"MScAc, University Of Toronto",Masters,3.42,169,Rejected
1214,University Of Toronto,Masters,3.56,160,Rejected
1215,University Of Toronto,Masters,3.3,167,Rejected
1216,University Of Toronto,Masters,3.4,170,Rejected
1217,San Jose State University (SJSU),Masters,3.82,161,Rejected
1218,Duke University,Masters,3.5,166,Rejected
1219,University Of Michigan,Masters,3.95,167,Accepted
1220,Columbia University,Masters,3.95,167,Accepted
1221,"University Of Massachusetts, Amherst",Masters,3.89,165,Rejected
1222,University Of Michigan,Masters,3.7,169,Accepted
1223,"University Of Massachusetts, Amherst",Masters,3.9,170,Rejected
1224,Columbia University,Masters,3.97,170,Accepted
1225,Columbia University,PhD,3.59,160,Rejected
1226,Columbia University,PhD,3.59,160,Rejected
1227,University Of Michigan,Masters,3.92,164,Accepted
1228,Columbia University,PhD,3.8,166,Rejected
1229,Duke University,PhD,3.7,169,Rejected
1230,University Of Southern California,Masters,3.9,159,Accepted
1231,EPFL,Masters,3.8,164,Rejected
1232,EPFL,Masters,4,166,Accepted
1233,Ã‰cole Polytechnique FÃ©dÃ©rale De Lausanne (EPFL),Masters,3.8,170,Accepted
1234,UMass-Amherst,Masters,3.2,164,Accepted
1235,UCLA,Masters,3.8,170,Rejected
1236,"University Of California, Irvine",Masters,3.75,168,Accepted
1237,University Of Chicago,PhD,3.59,169,Rejected
1238,University Of Notre Dame,PhD,3.59,169,Rejected
1239,UMass-Amherst,Masters,3.8,164,Rejected
1240,Columbia University,Masters,3.84,165,Accepted
1241,UMass-Amherst,Masters,3.72,169,Accepted
1242,UIUC,PhD,3.78,169,Accepted
1243,New York University (NYU) - Courant,Masters,3.6,165,Accepted
1244,MILA,Masters,3.71,155,Rejected
1245,MILA,Masters,3.4,170,Rejected
1246,UCLA,Masters,3.77,165,Rejected
1247,University Of Pennsylvania,Masters,3.5,166,Accepted
1248,University Of Alberta,Masters,3.75,166,Accepted
1249,Johns Hopkins University,PhD,3.62,170,Rejected
1250,Columbia University,Masters,3.8,167,Accepted
1251,Columbia University,Masters,3.2,157,Accepted
1252,University Of Notre Dame,Masters,3.92,164,Rejected
1253,Johns Hopkins University,PhD,4,160,Rejected
1254,UCLA,Masters,3.82,170,Rejected
1255,University Of Michigan,Masters,3.82,170,Accepted
1256,Ohio State University,Masters,3.74,168,Accepted
1257,University Of Virginia,PhD,3.79,162,Rejected
1258,Columbia University,Masters,3.4,170,Accepted
1259,Columbia University,Masters,3.67,169,Accepted
1260,UCLA,Masters,4,169,Rejected
1261,"University Of Illinois, Chicago (UIC)",Masters,3.56,152,Accepted
1262,UCLA,Masters,3.8,167,Rejected
1263,UCLA,Masters,3.2,169,Rejected
1264,UC Santa Cruz (UCSC),Masters,3.2,169,Rejected
1265,University Of California Santa Cruz,Masters,3.62,165,Rejected
1266,UCLA,Masters,3.77,164,Rejected
1267,UCLA,Masters,3.62,170,Rejected
1268,UCLA,Masters,3.9,169,Rejected
1269,University Of Virginia,PhD,3.5,164,Rejected
1270,"University Of California, Riverside",Masters,3.6,170,Accepted
1271,University Of Colorado Boulder (CU Boulder),Masters,3.6,170,Rejected
1272,"University Of California, Santa Cruz",Masters,3.77,165,Rejected
1273,University Of Arizona,Masters,3.52,155,Accepted
1274,"University Of California, Irvine",Masters,3.82,161,Accepted
1275,Columbia University,Masters,3.95,167,Accepted
1276,Yale,Masters,3.97,170,Accepted
1277,"University Of California, Irvine",Masters,3.9,167,Accepted
1278,Cornell,Masters,3.92,164,Rejected
1279,Cornell,Masters,3.7,170,Rejected
1280,University Of Michigan,Masters,3.83,170,Accepted
1281,Cornell,Masters,2.71,163,Rejected
1282,Cornell,Masters,3.79,166,Rejected
1283,UMass-Amherst,Masters,3.4,170,Accepted
1284,Oregon State University (Corvallis),PhD,3.6,166,Rejected
1285,University Of Iowa,Masters,3.52,164,Accepted
1286,"University Of Massachusetts, Amherst",Masters,3.82,163,Accepted
1287,University Of Southern California,Masters,3.7,169,Accepted
1288,Stanford,Masters,3.8,170,Rejected
1289,New York University (NYU) - Courant,Masters,3.6,170,Accepted
1290,New York University (NYU) - Courant,Masters,3.62,170,Accepted
1291,Yale,Masters,3.97,160,Accepted
1292,Johns Hopkins University,Masters,4,170,Rejected
1293,Georgia Institute Of Technology (Gatech Georgia Institute Of Technology),Masters,3.73,167,Accepted
1294,New York University (NYU) - Courant,Masters,3.6,170,Accepted
1295,"University Of Maryland, College Park (UMD)",PhD,3.93,167,Accepted
1296,University Of Wisconsin-Madison,Masters,3.36,167,Rejected
1297,Northeastern University,Masters,3.36,167,Accepted
1298,ASU,Masters,3.36,167,Accepted
1299,Columbia University (Fu Foundation),Masters,3.8,168,Accepted
1300,Oregon State University (Corvallis),Masters,2.61,169,Rejected
1301,Columbia University (Fu Foundation),Masters,3.6,158,Accepted
1302,"University Of Massachusetts, Amherst",Masters,3.2,157,Rejected
1303,Stanford,Masters,3.83,166,Accepted
1304,University Of Virginia,Masters,3.33,167,Rejected
1305,University Of Virginia,Masters,3.92,164,Rejected
1306,"University Of Colorado, Boulder",Masters,3.76,167,Rejected
1307,"University Of Colorado, Boulder",PhD,3.17,163,Rejected
1308,Johns Hopkins University,PhD,3.56,170,Accepted
1309,University Of Southern California,Masters,3.95,165,Accepted
1310,University Of Minnesota,Masters,3.4,167,Accepted
1311,University Of Houston,Masters,3.3,151,Rejected
1312,University Of Western Ontario,Masters,3.75,166,Accepted
1313,Stanford,Masters,3.2,167,Accepted
1314,Stanford,Masters,3.85,168,Accepted
1315,Rutgers - New Brunswick,Masters,3.6,165,Accepted
1316,UMass-Amherst,Masters,3.77,164,Rejected
1317,"University Of Massachusetts, Amherst",Masters,3.72,170,Accepted
1318,Rutgers University - New Brunswick,Masters,3.2,169,Accepted
1319,New York University ( NYU),Masters,3.53,164,Accepted
1320,Santa Clara University,Masters,3.53,164,Accepted
1321,Stanford,Masters,3.7,170,Rejected
1322,University Of Colorado Boulder,Masters,3.7,169,Accepted
1323,Stanford,Masters,3.78,167,Rejected
1324,Stanford,Masters,3.07,163,Rejected
1325,Stanford,Masters,3.9,164,Rejected
1326,Stanford,Masters,3.8,163,Rejected
1327,Stanford,Masters,4,170,Rejected
1328,Stanford,Masters,3.4,170,Rejected
1329,"University Of Colorado, Boulder",Masters,3.7,163,Accepted
1330,Stanford,Masters,3.99,168,Accepted
1331,Stanford,Masters,3.8,170,Accepted
1332,Stanford,Masters,4,170,Accepted
1333,Stanford,Masters,4,170,Accepted
1334,Stanford,Masters,3.97,167,Accepted
1335,Stanford,Masters,3.82,170,Accepted
1336,UC Berkeley,Masters,3.89,170,Accepted
1337,Brown University,Masters,3.89,170,Accepted
1338,Brown University,Masters,3.64,164,Accepted
1339,Brown University,Masters,3.92,164,Accepted
1340,University Of Texas At Austin,Masters,3.8,162,Accepted
1341,University Of Southern California,Masters,3.77,164,Accepted
1342,Michigan Tech,PhD,3.76,160,Accepted
1343,University Of Texas At Austin,Masters,3.8,168,Accepted
1344,New York University (NYU) Tandon,Masters,3.23,169,Rejected
1345,University Of Ottawa,Masters,3.6,158,Accepted
1346,"University Of Minnesota, Twin Cities",Masters,3.3,153,Accepted
1347,"University Of Minnesota, Twin Cities",Masters,3.64,143,Accepted
1348,New York University (NYU) - Courant,PhD,3.73,170,Rejected
1349,Clemson University,PhD,3.5,165,Accepted
1350,University Of Texas At Austin,Masters,3.8,169,Accepted
1351,New York University (NYU) - Courant,PhD,3.25,170,Rejected
1352,University Of Illinois Urbana-Champaign (UIUC),PhD,3.82,169,Accepted
1353,UCSD,Masters,3.7,165,Accepted
1354,"University Of California, Irvine",PhD,3.78,169,Accepted
1355,University Of Florida,Masters,3.6,170,Accepted
1356,Rice University,Masters,3.92,163,Rejected
1357,"University Of California, Santa Barbara",Masters,3.3,169,Accepted
1358,University Of California Santa Cruz,PhD,3.58,166,Rejected
1359,UC Santa Cruz,PhD,3.8,164,Rejected
1360,Rice University,Masters,3.65,166,Rejected
1361,New York University ( NYU),Masters,3.95,162,Accepted
1362,Toyota Technological Institute At Chicago (TTIC),PhD,3.95,161,Rejected
1363,Duke University,Masters,3.89,170,Accepted
1364,Duke University,Masters,3.9,169,Accepted
1365,Duke University,Masters,3.97,168,Accepted
1366,Duke University,Masters,4,170,Accepted
1367,Johns Hopkins University,Masters,3.6,165,Accepted
1368,UCSD,Masters,4,159,Accepted
1369,University Of Chicago,PhD,3.68,168,Rejected
1370,Johns Hopkins University,Masters,3.62,170,Accepted
1371,UC Santa Barbara (UCSB),Masters,4,170,Accepted
1372,Johns Hopkins University,Masters,3.73,162,Accepted
1373,University Of Chicago,PhD,3.25,169,Rejected
1374,University Of Chicago,PhD,3.5,166,Rejected
1375,University Of Alberta,Masters,4,165,Accepted
1376,Toyota Technological Institute - Chicago (TTIC),PhD,3.7,167,Rejected
1377,Johns Hopkins University,Masters,3.62,169,Accepted
1378,University Of Rochester,PhD,3.59,160,Rejected
1379,University Of Rochester,PhD,3.89,154,Rejected
1380,Johns Hopkins University,Masters,3.2,169,Accepted
1381,Johns Hopkins University,Masters,3.8,168,Accepted
1382,University Of Virginia,Masters,3.6,161,Accepted
1383,North Carolina State University,PhD,3.58,166,Rejected
1384,Georgia Institute Of Technology,PhD,3.44,165,Accepted
1385,NCSU (North Carolina State University),PhD,3.3,164,Rejected
1386,Rice University,PhD,4,160,Accepted
1387,Virginia Tech,PhD,3.4,164,Rejected
1388,McMaster University,Masters,3.89,157,Accepted
1389,Aarhus University,Masters,3.12,170,Accepted
1390,UNC Charlotte,Masters,4,160,Rejected
1391,University Of Texas At Dallas,Masters,3.65,158,Accepted
1392,University Of South Florida,PhD,3.17,157,Rejected
1393,Columbia University,Masters,3.82,169,Accepted
1394,Simon Fraser University,Masters,3.3,167,Accepted
1395,Columbia University,Masters,3.21,167,Accepted
1396,New York University ( NYU) - Tandon,Masters,3.14,164,Rejected
1397,Columbia University,Masters,3.78,167,Accepted
1398,Washington University In St. Louis (WashU/WUSTL),PhD,3.59,169,Rejected
1399,University Of Iowa,PhD,3.89,165,Rejected
1400,Columbia University,Masters,3.81,169,Accepted
1401,Washington University In St. Louis (WashU/WUSTL),PhD,4,160,Rejected
1402,University Of Southern California,Masters,3.7,170,Accepted
1403,Columbia University,Masters,3.8,170,Accepted
1404,New Jersey Institute Of Technology,PhD,3.5,165,Accepted
1405,"University Of Illinois, Chicago (UIC)",PhD,3.5,165,Accepted
1406,New York University (NYU) - Tandon,Masters,3.6,170,Rejected
1407,UCLA,Masters,3.7,170,Accepted
1408,"University Of California, San Diego",Masters,3.66,169,Accepted
1409,"University Of California, Irvine",Masters,3.66,169,Accepted
1410,UC Santa Cruz (UCSC),PhD,3.52,169,Accepted
1411,University Of Maryland - College Park,Masters,3.4,168,Accepted
1412,George Washington (GW),PhD,2.9,170,Rejected
1413,George Washington (GW),PhD,3.37,165,Rejected
1414,University Of Manitoba,Masters,3.65,167,Accepted
1415,University Of Illinois,Masters,3.7,170,Accepted
1416,New York University ( NYU),Masters,3.7,169,Accepted
1417,George Washington University (GWU),PhD,3.25,166,Rejected
1418,University Of Colorado Boulder,PhD,3.52,162,Wait listed
1419,ETH Zurich,Masters,3.8,166,Accepted
1420,Columbia University,Masters,3.95,167,Interview
1421,Georgia Institute Of Technology,Masters,3.85,170,Rejected
1422,ETH Zurich,Masters,3.78,169,Accepted
1423,ETH Zurich,PhD,3.75,170,Accepted
1424,Simon Fraser University (SFU),Masters,3.12,167,Accepted
1425,George Washington University (GWU),Masters,3.12,167,Accepted
1426,George Washington University (GWU),PhD,3.99,160,Rejected
1427,UCSD,Masters,3.81,169,Accepted
1428,University Of Notre Dame,PhD,3.89,161,Accepted
1429,Stony Brook University,PhD,4,160,Accepted
1430,Colorado State University,PhD,4,160,Accepted
1431,University Of Missouri,PhD,4,160,Accepted
1432,"University Of Colorado, Boulder",PhD,4,160,Rejected
1433,CMU,PhD,4,160,Rejected
1434,Harvard,Masters,3.5,170,Rejected
1435,University Of Illinois,Masters,3.92,168,Rejected
1436,University Of Toronto,Masters,3.93,168,Accepted
1437,CMU,Masters,3.93,168,Rejected
1438,Virginia Tech,Masters,3.6,170,Rejected
1439,Rensselaer Polytechnic Institute,Masters,3.73,159,Accepted
1440,Renssalear Polytechnic Institute (RPI),Masters,4,160,Rejected
1441,CMU,PhD,3.9,170,Rejected
1442,CMU,PhD,4,170,Rejected
1443,Rice University,Masters,4,170,Accepted
1444,"University Of California, San Diego",Masters,3.83,170,Accepted
1445,Colorado State University,Masters,3.98,166,Accepted
1446,ASU,Masters,3.92,163,Accepted
1447,UC Santa Barbara,Masters,3.95,167,Accepted
1448,Purdue University - West Lafayette,Masters,3.9,169,Accepted
1449,Columbia University,Masters,3.86,167,Accepted
1450,University Of Southern California,Masters,3.2,166,Rejected
1451,Yale,Masters,3.82,168,Accepted
1452,"University Of California, Irvine",Masters,3.2,166,Accepted
1453,Yale,Masters,3.82,170,Accepted
1454,Purdue University - West Lafayette,Masters,3.55,164,Rejected
1455,Yale,Masters,3.8,169,Rejected
1456,Dartmouth College,Masters,3.5,164,Rejected
1457,Northeastern University (NEU),Masters,3.23,169,Accepted
1458,Yale,Masters,3.23,169,Rejected
1459,Yale,Masters,3.89,170,Rejected
1460,ETH Zurich,PhD,4,170,Accepted
1461,University Of Oxford,PhD,3.8,170,Interview
1462,"University Of Massachusetts, Amherst",Masters,3.26,167,Accepted
1463,University Of Utah,Masters,3.5,163,Rejected
1464,Oklahoma State University,Masters,3,156,Accepted
1465,Duke University,PhD,3.5,170,Accepted
1466,Columbia University,Masters,3,169,Interview
1467,Rochester Institute Of Technology (RIT),Masters,3.7,169,Accepted
1468,Purdue University,Masters,3.4,167,Rejected
1469,University Of British Columbia,Masters,3.4,159,Rejected
1470,Texas A &amp; M University (TAMU),Masters,3.8,168,Accepted
1471,Texas A &amp; M University (TAMU),Masters,3.81,169,Accepted
1472,Columbia University,Masters,3.66,165,Interview
1473,Columbia University,Masters,3.66,169,Interview
1474,New York University ( NYU),Masters,3.85,165,Accepted
1475,Purdue University - West Lafayette,Masters,3.66,169,Accepted
1476,Purdue University,Masters,3.82,170,Accepted
1477,Columbia University,PhD,3.9,170,Accepted
1478,Columbia University,Masters,3.2,167,Interview
1479,UC Berkeley,Masters,3.1,160,Rejected
1480,Purdue University - West Lafayette,Masters,3.79,166,Accepted
1481,Purdue University,Masters,3.92,164,Accepted
1482,ETH Zurich,Masters,3.98,169,Accepted
1483,Florida State University (FSU),PhD,3.4,164,Rejected
1484,"University Of Massachusetts, Amherst",Masters,3.6,165,Accepted
1485,Stony Brook University,Masters,3.87,166,Accepted
1486,University Of Southern California,Masters,3.7,165,Accepted
1487,UMass-Amherst,Masters,3.3,165,Accepted
1488,SUNY Stony Brook,Masters,3.6,170,Accepted
1489,University Of British Columbia,Masters,3.83,162,Rejected
1490,UC Berkeley,Masters,3.55,160,Rejected
1491,New Jersey Institute Of Technology,PhD,3.9,158,Accepted
1492,Northeastern University,Masters,3.6,170,Accepted
1493,Purdue University,Masters,3.85,157,Accepted
1494,Brown University,PhD,4,164,Rejected
1495,Northeastern University,Masters,3.85,168,Accepted
1496,Northeastern University (NEU),Masters,3.1,163,Accepted
1497,Brown University,PhD,3.66,162,Rejected
1498,UC Berkeley,PhD,3.79,166,Rejected
1499,UC Berkeley,Masters,3.86,170,Rejected
1500,Northeastern University,Masters,3.6,170,Rejected
1501,UC Berkeley,Masters,3.43,166,Rejected
1502,UC Berkeley,Masters,3.7,170,Rejected
1503,UC Berkeley,Masters,4,170,Rejected
1504,"University Of California, Irvine",Masters,3.76,168,Accepted
1505,Boston University,Masters,3.67,167,Accepted
1506,University Of Florida,Masters,3.83,159,Rejected
1507,University Of San Francisco,Masters,3.8,161,Accepted
1508,University Of San Francisco,Masters,3.1,163,Accepted
1509,University Of Texas At Dallas,Masters,3.7,169,Accepted
1510,CMU,Masters,4,167,Wait listed
1511,Boston University,Masters,3.34,170,Accepted
1512,New Jersey Institute Of Technology,PhD,3.67,166,Accepted
1513,University Of Pennsylvania,PhD,3.73,167,Accepted
1514,UCLA,Masters,3.8,170,Accepted
1515,University Of Florida,PhD,3.5,163,Accepted
1516,University Of Arizona,PhD,3.45,151,Accepted
1517,North Carolina State University,PhD,3.45,151,Accepted
1518,UCLA,Masters,3.7,170,Accepted
1519,UCLA,Masters,3.7,170,Accepted
1520,Columbia University,Masters,3.9,170,Accepted
1521,ETH Zurich,Masters,3.7,170,Accepted
1522,Boston University,Masters,3.79,169,Accepted
1523,"University Of Colorado, Boulder",PhD,3.55,165,Rejected
1524,University Of Texas At Dallas,Masters,3.63,165,Accepted
1525,"University Of Colorado, Boulder",PhD,3.76,167,Rejected
1526,"University Of Illinois, Chicago (UIC)",Masters,3.5,167,Accepted
1527,"University Of Colorado, Boulder",PhD,3.7,154,Rejected
1528,San Jose State University (SJSU),Masters,3.6,167,Accepted
1529,University Of Colorado Boulder (CU Boulder),PhD,3.66,166,Rejected
1530,University Of Colorado Boulder (CU Boulder),PhD,3.65,165,Rejected
1531,University Of Colorado Boulder,PhD,3.4,161,Rejected
1532,"University Of Colorado, Boulder",PhD,3.63,169,Rejected
1533,"University Of Colorado, Boulder",PhD,3.59,169,Rejected
1534,University Of Colorado Boulder (CU Boulder),PhD,3.5,163,Rejected
1535,CMU,PhD,3.95,167,Rejected
1536,University Of Illinois Urbana-Champaign (UIUC),PhD,3.85,170,Accepted
1537,"University Of Illinois, Chicago (UIC)",Masters,3.55,164,Accepted
1538,"University Of Illinois, Urbana Champaign (UIUC)",PhD,3.75,170,Accepted
1539,University Of Alberta,Masters,3.8,155,Wait listed
1540,North Carolina State University,Masters,3.57,158,Accepted
1541,Columbia University,Masters,3.8,169,Accepted
1542,CMU,Masters,3.8,169,Wait listed
1543,Princeton University,Masters,3.52,170,Rejected
1544,University Of Wisconsin Madison,Masters,3.52,170,Rejected
1545,University Of Chicago,Masters,3.83,164,Rejected
1546,CMU,Masters,3.7,170,Accepted
1547,ASU,PhD,3.56,152,Accepted
1548,Harvard,Masters,3.8,170,Rejected
1549,CMU,Masters,3.8,170,Rejected
1550,University Of Pittsburgh,PhD,3.78,165,Accepted
1551,CMU,Masters,3.7,169,Accepted
1552,University Of Arizona,PhD,3.6,152,Rejected
1553,ASU,PhD,3.6,152,Accepted
1554,CMU,Masters,3.26,167,Rejected
1555,University Of Alberta,Masters,3.97,164,Accepted
1556,University Of Arizona,PhD,3.99,160,Rejected
1557,CMU,Masters,3.74,169,Accepted
1558,CMU,Masters,3.7,170,Rejected
1559,CMU,Masters,3.92,163,Accepted
1560,CMU,Masters,3.84,169,Rejected
1561,CMU,Masters,4,170,Rejected
1562,CMU,Masters,3.67,170,Rejected
1563,CMU,Masters,3.91,170,Rejected
1564,CMU,Masters,3.7,170,Rejected
1565,CMU,Masters,3.4,169,Rejected
1566,CMU,Masters,3.95,170,Rejected
1567,CMU,Masters,4,163,Rejected
1568,CMU,Masters,3.4,170,Rejected
1569,CMU,Masters,3.72,170,Rejected
1570,CMU,Masters,3.7,169,Rejected
1571,Virginia Tech,PhD,3.5,165,Accepted
1572,University Of Utah,PhD,3.5,165,Rejected
1573,MIT,PhD,4,170,Accepted
1574,ETH Zurich,Masters,3.88,169,Accepted
1575,ASU,Masters,3.58,168,Accepted
1576,University Of Buffalo,Masters,3.58,168,Accepted
1577,North Carolina State University,Masters,3.58,168,Accepted
1578,New York University,Masters,3.6,148,Accepted
1579,George Mason University (GMU),PhD,3.53,164,Accepted
1580,University Of Arizona,PhD,3.53,164,Rejected
1581,University Of Florida,PhD,3.53,164,Rejected
1582,University Of Florida,PhD,3.3,163,Interview
1583,UC RIVERSIDE,PhD,3.2,158,Accepted
1584,University Of Arizona,PhD,3.95,170,Rejected
1585,CMU,Masters,3.92,170,Accepted
1586,University Of Chicago,Masters,3.2,151,Rejected
1587,Virginia Tech,PhD,3.49,164,Accepted
1588,University Of Florida,PhD,3.49,164,Accepted
1589,NCSU (North Carolina State University),Masters,3.8,165,Rejected
1590,University Of Arizona,PhD,3.17,163,Rejected
1591,Florida State University (FSU),PhD,3.54,164,Accepted
1592,CMU,Masters,4,170,Accepted
1593,CMU,Masters,3.9,162,Accepted
1594,CMU,Masters,3.95,167,Accepted
1595,CMU,Masters,3.93,169,Rejected
1596,CMU,Masters,3.97,168,Accepted
1597,University Of Colorado Boulder (CU Boulder),PhD,3.4,161,Accepted
1598,Renssalear Polytechnic Institute (RPI),PhD,3.57,160,Accepted
1599,University Of Chicago,Masters,2.8,168,Accepted
1600,Illinois Institute Of Technology,PhD,3.2,161,Accepted
1601,Renssalear Polytechnic Institute (RPI),PhD,3.99,167,Accepted
1602,ETH Zurich,Masters,3.93,166,Accepted
1603,National University,Masters,2.84,150,Accepted
1604,Simon Fraser University,Masters,3.3,167,Interview
1605,University Of Chicago,Masters,3.89,170,Accepted
1606,University Of Utah,PhD,3.6,152,Rejected
1607,University Of Utah,Masters,3.6,170,Accepted
1608,George Mason University,PhD,3.8,162,Accepted
1609,"University Of Colorado, Boulder",PhD,4,169,Accepted
1610,University Of Chicago,Masters,3.7,170,Accepted
1611,University Of Chicago,Masters,3.6,170,Accepted
1612,University Of Chicago,Masters,3.89,155,Accepted
1613,University Of Utah,Masters,3.9,169,Accepted
1614,University Of Chicago,Masters,3.67,166,Accepted
1615,Brown University,Masters,3.68,166,Accepted
1616,University Of Utah,PhD,3.6,163,Rejected
1617,University Of Utah,Masters,3.3,170,Accepted
1618,Brown University,PhD,3.91,167,Interview
1619,University Of Southern California,Masters,3.43,170,Rejected
1620,University Of Southern California,Masters,2.9,167,Rejected
1621,"University Of California, San Diego",Masters,4,168,Accepted
1622,University Of Southern California,Masters,4,168,Accepted
1623,Harvard,PhD,3.5,165,Rejected
1624,North Carolina State University (NCSU),Masters,3.88,156,Rejected
1625,UCSD,PhD,3.7,167,Accepted
1626,Harvard,PhD,3.9,170,Rejected
1627,ETH Zurich,Masters,3.98,170,Accepted
1628,UCSD,Masters,4,167,Accepted
1629,University Of Southern California,Masters,3.76,168,Accepted
1630,University Of Illinois,PhD,3.7,166,Accepted
1631,University Of Southern California,Masters,2.97,169,Rejected
1632,ETH Zurich,Masters,4,169,Accepted
1633,"University Of California, Santa Cruz",PhD,3.6,152,Rejected
1634,University Of Toronto,PhD,3.7,167,Accepted
1635,Princeton University,Masters,4,166,Accepted
1636,CMU,Masters,3.9,169,Accepted
1637,ETH Zurich,Masters,3.8,164,Rejected
1638,Iowa State University,PhD,3.79,169,Rejected
1639,SUNY Stony Brook,PhD,3.93,167,Accepted
1640,SUNY Stony Brook,PhD,3.93,167,Accepted
1641,State University New York (SUNY) Stony Brook,PhD,3.78,169,Accepted
1642,University Of Texas At Dallas,Masters,3.55,164,Rejected
1643,University Of Southern California,Masters,3.62,165,Accepted
1644,UMass-Amherst,Masters,3.75,167,Accepted
1645,ETH Zurich,Masters,3.28,163,Rejected
1646,UCSD,Masters,3.88,168,Accepted
1647,"University Of Illinois, Urbana-Champaign (UIUC)",Masters,3.93,168,Accepted
